CoCode,Company Names,[Year & Month](All),[Month](All),[Year](All),[High](All),[Low](All),[Close](All),[High PE](All),[Low PE](All),[Close PE](All),[Market Cap](All),[Volume](All),[No of Trades](All),[Net Turnover-Rs Thousands](All)
252,Hindalco Inds.,201406,6,2014,173.65,146.35,164.2,25.34,20.34,23.4,33901.38,243958021,1508327,39863140.12
252,Hindalco Inds.,201407,7,2014,198.9,165,191.7,29.39,22.37,27.32,39579.71,248806846,1471500,45315099.53
252,Hindalco Inds.,201408,8,2014,196.7,157.7,170.1,28.75,20.79,24.24,35122.29,192041257,1147430,34637785.65
252,Hindalco Inds.,201409,9,2014,178.95,133.05,156.75,25.91,16.91,22.34,32367.31,211103608,1354016,34203826.11
252,Hindalco Inds.,201410,10,2014,164.45,138.15,163.7,23.54,19.5,23.33,33802.42,170851411,1222865,25726139.02
252,Hindalco Inds.,201411,11,2014,176.6,149.6,174.05,25.75,21,24.8,35939.87,172025461,1126012,27528476.65
252,Hindalco Inds.,201412,12,2014,175.05,139,157.55,26.09,18.72,22.45,32533.5,163384185,1194617,25574280.76
252,Hindalco Inds.,201501,1,2015,161.95,137.75,139.7,23.83,19.52,19.91,28847.78,147324534,919005,21414144.37
252,Hindalco Inds.,201502,2,2015,161.8,139.5,152.85,24.09,19.09,21.78,31563.23,134887544,891490,20407643.26
252,Hindalco Inds.,201503,3,2015,160,123.1,129,35.88,25.65,27.68,26638.25,152303122,1083510,20723837.04
252,Hindalco Inds.,201504,4,2015,141.7,127.05,128.6,31.17,26.94,27.6,26555.69,126523486,711691,17016349.05
252,Hindalco Inds.,201505,5,2015,145.1,128.55,129.25,31.71,27.44,27.74,26689.91,110164819,603052,14964922.77
252,Hindalco Inds.,201506,6,2015,129.8,111,111.9,28.17,23.43,24.01,23107.19,103122521,664364,12255147.61
252,Hindalco Inds.,201507,7,2015,114.6,99.05,105.2,25.38,20.67,22.58,21723.65,110018198,639824,11721137.07
252,Hindalco Inds.,201508,8,2015,112.25,75.25,80.05,24.68,15.1,17.18,16530.21,159858829,845111,14361748.35
252,Hindalco Inds.,201509,9,2015,79.6,67.5,70.8,17.9,14.34,15.19,14620.1,169319786,744470,12670151.4
252,Hindalco Inds.,201510,10,2015,92.4,70.25,84.05,20.67,14.94,18.04,17356.21,217145241,829716,18370731.34
252,Hindalco Inds.,201511,11,2015,84.4,73.2,77.05,18.56,15.62,16.53,15910.72,187876260,646992,14761921.05
252,Hindalco Inds.,201512,12,2015,86,73,84.75,18.68,15.51,18.19,17500.75,178729971,687650,14356876.72
252,Hindalco Inds.,201601,1,2016,85.9,66.35,70.5,19.61,13.97,15.13,14558.15,144001922,542387,10780379.57
252,Hindalco Inds.,201602,2,2016,72.2,58.8,68.75,15.7,12.18,14.75,14196.78,222847294,779144,15135557.88
252,Hindalco Inds.,201603,3,2016,92.5,68.6,87.95,59.44,38.74,50.86,18161.55,298483120,991673,24835236.95
252,Hindalco Inds.,201604,4,2016,104.4,84.35,96.35,61.95,48.46,55.72,19896.14,255389370,923079,24402682.57
252,Hindalco Inds.,201605,5,2016,107.65,83.5,105.25,63.68,46.72,60.87,21733.98,310667732,1169463,29352875.78
252,Hindalco Inds.,201606,6,2016,124.65,102.2,122.85,72.76,56.96,71.05,25368.54,294411988,1125146,33793220.19
252,Hindalco Inds.,201607,7,2016,141.45,123.15,133.55,84.31,70.31,77.23,27578.09,234376477,1013366,31281045.55
252,Hindalco Inds.,201608,8,2016,164.7,133.6,159.25,98.52,76.07,92.1,32887.29,239298941,1120961,35829577
252,Hindalco Inds.,201609,9,2016,163.45,138.55,152.7,95.41,77.5,88.32,31535.43,200905467,1020065,30409313.93
252,Hindalco Inds.,201610,10,2016,162.8,147.4,149.75,95.36,84.73,86.61,30926.2,151224300,744856,23320552.85
252,Hindalco Inds.,201611,11,2016,184.8,149.7,175.75,109.47,82.58,101.69,36309.9,336194611,1798959,56807098.52
252,Hindalco Inds.,201612,12,2016,183.45,147.85,155.05,106.94,81.32,89.72,32035.58,184197556,1164402,30953019.63
252,Hindalco Inds.,201701,1,2017,195.3,154.2,189.95,115.25,86.61,109.91,39246.43,266861171,1494379,46852567.67
252,Hindalco Inds.,201702,2,2017,200,179.1,184.35,116.4,103.1,106.68,38093.94,220636838,1278439,41077907.27
252,Hindalco Inds.,201703,3,2017,202.3,184.6,195.05,28.05,24.63,28.96,43754.67,327281978,2009169,63142577.15
252,Hindalco Inds.,201704,4,2017,203.7,179.35,199.35,30.91,26.32,29.6,44720.26,227834079,1484053,43530946.41
252,Hindalco Inds.,201705,5,2017,210.35,181.6,200.7,32.34,26.58,29.8,45024.07,314368678,1731453,61227635.33
252,Hindalco Inds.,201706,6,2017,204.3,185.1,190.95,30.9,27.1,28.35,42837.58,175671392,1239065,34420888.99
252,Hindalco Inds.,201707,7,2017,223.75,191.2,219.65,33.6,27.61,32.62,49277.98,198270788,1210338,40996149.71
252,Hindalco Inds.,201708,8,2017,244.9,218,238,37.92,31.93,35.34,53397.92,236191630,1490399,54813607.45
252,Hindalco Inds.,201709,9,2017,255.45,223.3,240.6,38.83,32.32,35.73,53981.25,184227209,1300484,44645295.69
252,Hindalco Inds.,201710,10,2017,278.55,238.2,267.4,42.39,34.88,39.72,60012.96,167974566,1099570,44111889.64
252,Hindalco Inds.,201711,11,2017,277.6,239.5,240.45,42.57,35.44,35.73,53975.5,166853623,1415046,43331804.04
252,Hindalco Inds.,201712,12,2017,278.8,229.4,273.55,41.96,32.97,40.65,61408.94,171605184,1295854,43287900.13
252,Hindalco Inds.,201801,1,2018,284,251.1,256.15,43.36,36.73,38.06,57504.23,179048144,1344658,47444438.32
252,Hindalco Inds.,201802,2,2018,261.65,232.5,245.4,40.72,32.87,36.47,55091.39,173730240,1291024,42786557.2
252,Hindalco Inds.,201803,3,2018,247,202.6,214.55,34.32,26.41,29.06,48165.68,192233039,1342554,42335689.79
252,Hindalco Inds.,201804,4,2018,267.8,200,235.65,36.69,26.98,31.92,52903.59,372516227,2348048,86939173.68
252,Hindalco Inds.,201805,5,2018,248.35,224.35,234.2,35.08,29.87,31.72,52578.88,213140304,1492058,50493113.45
252,Hindalco Inds.,201806,6,2018,255.5,216.15,230.5,35.57,28.63,31.22,51748.45,161940161,1401734,37786320.35
252,Hindalco Inds.,201807,7,2018,231.1,192.35,213.4,32.41,25.55,28.91,47914.2,266904622,1739507,56393219.08
252,Hindalco Inds.,201808,8,2018,243,203.25,237.95,33.77,26.92,32.24,53426.43,242929819,1639223,54116726.23
252,Hindalco Inds.,201809,9,2018,250.8,224,229.65,34.94,28.28,31.11,51564.45,183290491,1387052,43914501.51
255,Hind. Unilever,199411,11,1994,68.9,63.5,65.5,79.07,70.86,75.13,9357.985,5300,0,3425.875
255,Hind. Unilever,199412,12,1994,65,58,59.9,49.68,43.8,45.78,8557.913,15950,0,9474.1325
255,Hind. Unilever,199501,1,1995,61,53.5,59,46.92,41.15,45.38,8604.56,26000,0,15424.8475
255,Hind. Unilever,199502,2,1995,61,55,57.16,48.46,42.71,44.59,8336.2144,30050,0,17663.3825
255,Hind. Unilever,199503,3,1995,59,50,56,45.38,38.46,43.08,8167.04,45850,0,26247.3175
255,Hind. Unilever,199504,4,1995,58.5,52.25,54.51,47,37.9,42.52,7949.0092,39650,0,22446.8375
255,Hind. Unilever,199505,5,1995,60,52.51,57.7,48.36,39.75,45.01,8414.968,58800,0,33654.77
255,Hind. Unilever,199506,6,1995,61,57.3,58.13,46.92,44.08,44.72,8476.95,153800,0,91421.6075
255,Hind. Unilever,199507,7,1995,61.8,56.11,59.37,48.76,42.48,46.32,8658.5208,140500,0,84906.9075
255,Hind. Unilever,199508,8,1995,61.5,58.3,58.8,48.37,45.33,45.87,8575.392,214000,0,129038.48
255,Hind. Unilever,199509,9,1995,62.5,57.7,61.98,48.95,44.34,48.35,9038.434,100100,0,60232.16
255,Hind. Unilever,199510,10,1995,64.7,60.5,62.94,50.85,46.02,49.1,9178.4404,122150,0,77294.4225
255,Hind. Unilever,199511,11,1995,63.89,55,57.5,49.15,42.31,44.23,8385.8,75300,0,44326.65
255,Hind. Unilever,199512,12,1995,62.5,56,62.2,38.9,31.86,38.53,9071.248,221000,0,135261.45
255,Hind. Unilever,199601,1,1996,64.5,61.5,64.3,40.06,37.79,39.83,9376.7828,224700,0,141455.1025
255,Hind. Unilever,199602,2,1996,72.5,62.5,70.93,46.12,36.08,43.94,10343.702,283350,0,196495.8975
255,Hind. Unilever,199603,3,1996,71.6,65.63,70.61,44.48,39.68,43.74,10297.7624,245250,0,171722.1725
255,Hind. Unilever,199604,4,1996,80.5,70.2,78.69,50.13,43.29,48.74,11475.4204,454650,0,347458.9225
255,Hind. Unilever,199605,5,1996,81.5,75.6,78.72,51.43,46.53,48.76,11479.7956,484950,0,379109.1875
255,Hind. Unilever,199606,6,1996,95.5,77.41,82.78,62.63,46.98,51.28,12071.906,986150,0,845743.7625
255,Hind. Unilever,199607,7,1996,89.6,79.51,85.32,55.71,47.47,52.85,12443.0688,622100,0,531941.9475
255,Hind. Unilever,199608,8,1996,88.5,81.5,84.33,56.07,50.18,52.24,12297.958,278800,0,237149.8425
255,Hind. Unilever,199609,9,1996,84.29,80,82.35,53.22,47.99,51.01,12009.924,580350,0,477859.895
255,Hind. Unilever,199610,10,1996,83.5,75.56,79.49,52.32,44.69,49.24,11592.8216,691450,0,548965.0275
255,Hind. Unilever,199611,11,1996,82.2,76.01,79.66,51.37,45.72,49.35,11617.6144,387450,0,309505.2875
255,Hind. Unilever,199612,12,1996,82,74.6,79.17,28.54,25.13,37.46,15768.2889,1350900,0,1062519.858
255,Hind. Unilever,199701,1,1997,90.9,80.3,88.82,44.56,37.9,42.03,17690.2794,792050,428,687388.985
255,Hind. Unilever,199702,2,1997,91.7,84.3,90.57,43.55,38.6,42.85,18038.8269,535950,3824,479722.2425
255,Hind. Unilever,199703,3,1997,107.9,90.2,93.4,52.82,40.78,44.19,18601.4821,1136450,6925,1142546.988
255,Hind. Unilever,199704,4,1997,112.5,93.1,110.21,54.34,43.06,52.15,21950.5257,1368950,13657,1452377.048
255,Hind. Unilever,199705,5,1997,112.9,102.8,111.03,53.85,48.28,52.53,22112.8492,1981150,16720,2151320.805
255,Hind. Unilever,199706,6,1997,145,111.21,144.1,69.04,50.92,68.18,28699.4012,3397650,31999,4394752.643
255,Hind. Unilever,199707,7,1997,146,129.11,142.8,70.76,60.11,67.57,28440.4801,1518800,16523,2096863.368
255,Hind. Unilever,199708,8,1997,157.9,133,134.39,76.07,62.28,63.59,26766.4563,1737500,10746,1425459.02
255,Hind. Unilever,199709,9,1997,144.99,127.6,134.34,70.04,59.05,63.57,26756.4978,2665450,23646,2974009.19
255,Hind. Unilever,199710,10,1997,146.4,127.5,128.25,69.87,59.98,60.68,25542.5566,2192050,19611,2725058.033
255,Hind. Unilever,199711,11,1997,140.4,120.1,137.48,66.94,54.05,65.05,27380.8957,3041300,25700,3194844.795
255,Hind. Unilever,199712,12,1997,144.8,120.13,139.75,52.67,41.26,49.73,27833.0117,4047000,32116,4505756.318
255,Hind. Unilever,199801,1,1998,144.2,126.8,134.8,51.94,44.39,47.97,26847.1201,4430050,43832,5969140.553
255,Hind. Unilever,199802,2,1998,170,134.2,153.53,66.38,47.09,54.64,30578.5701,10123250,33125,14934957.7
255,Hind. Unilever,199803,3,1998,163.5,151,159.24,58.37,53.3,56.67,31715.8308,7615650,62366,12073711.42
255,Hind. Unilever,199804,4,1998,169.3,155,158.14,62.1,52.55,56.28,31495.748,6994850,50217,11360981.5
255,Hind. Unilever,199805,5,1998,169,147.2,161.4,61.58,48.75,57.44,32146.038,3103450,24028,5044092.863
255,Hind. Unilever,199806,6,1998,164.7,137.65,149.97,58.97,47.68,53.37,29868.5291,3826500,30848,5815215.85
255,Hind. Unilever,199807,7,1998,175,146.7,170.09,63.34,47.47,60.53,33876.8253,4797850,49145,7798698.738
255,Hind. Unilever,199808,8,1998,170,155.2,161.55,61.62,55.02,57.49,32175.9135,1908500,20391,3090967.435
255,Hind. Unilever,199809,9,1998,173,158.5,168.58,62.3,55.84,59.99,33575.0828,2459900,25171,4107380.863
255,Hind. Unilever,199810,10,1998,172,155.09,160.89,62.31,54.57,57.26,32044.4613,2519900,24999,4119599.198
255,Hind. Unilever,199811,11,1998,166.48,155,159.25,59.93,53.69,56.68,31717.8225,967450,11024,1565064.708
255,Hind. Unilever,199812,12,1998,178.5,152.56,166.51,44.52,34.18,40.65,33163.7967,2714400,27013,4596275.023
255,Hind. Unilever,199901,1,1999,194.47,164.62,194.18,47.54,39.85,47.4,38674.8306,3361900,33543,6003245.9
255,Hind. Unilever,199902,2,1999,205.9,182.53,194.7,51.23,44.38,47.53,38777.4031,3393600,36045,6595099.685
255,Hind. Unilever,199903,3,1999,230.48,195,226.5,63.11,45.32,60.95,49732.605,2434928,31433,5262947.142
255,Hind. Unilever,199904,4,1999,236.1,204.5,206.45,69.72,54.13,55.56,45330.2265,1967131,36435,4322328.147
255,Hind. Unilever,199905,5,1999,237.35,200.61,229.5,65.07,53.21,61.76,50391.315,1769838,32880,3892558.04
255,Hind. Unilever,199906,6,1999,247.2,216.2,238.11,69.84,56.71,64.08,52280.7148,1325861,24844,3106448.699
255,Hind. Unilever,199907,7,1999,280.99,237,273.01,77.5,63.08,73.47,59943.7078,1953435,40119,4955808.5
255,Hind. Unilever,199908,8,1999,279.8,251.9,267.05,76.57,65.96,71.86,58635.0707,924741,21709,2463510.679
255,Hind. Unilever,199909,9,1999,271,243.5,255.91,73.47,65.23,68.87,56189.0609,1051551,25541,2690432.547
255,Hind. Unilever,199910,10,1999,269.9,222.31,231.95,78.05,57.79,62.42,50928.1637,1738316,39704,4270455.298
255,Hind. Unilever,199911,11,1999,244.2,225.3,228.88,67.08,59.62,61.59,50254.0837,1379144,21611,3219692.935
255,Hind. Unilever,199912,12,1999,256.89,211,213.66,53.41,42.46,43.54,46913.3262,1236799,24532,2969968.025
255,Hind. Unilever,200001,1,2000,285.97,210.5,244,62.99,46.37,53.74,53575.08,2153788,0,5435429.469
255,Hind. Unilever,200002,2,2000,323.4,227.5,286.42,67.85,45.68,58.37,62889.2394,3187801,0,8750869.288
255,Hind. Unilever,200003,3,2000,306.4,230.1,241.24,63.97,44.92,49.27,53087.2744,3152160,6512,8334006.937
255,Hind. Unilever,200004,4,2000,287.48,235,239.8,61.5,44.4,48.97,52770.388,2588563,0,6599402.058
255,Hind. Unilever,200005,5,2000,269,203.1,257.88,57.45,38.54,52.67,56749.0728,2905926,0,6900454.115
255,Hind. Unilever,200006,6,2000,294.9,229.94,283.77,62.59,42.62,57.95,62446.4262,3768658,0,10167655.79
255,Hind. Unilever,200007,7,2000,305.15,226,240.75,626.36,43.33,49.17,52979.445,29826630,0,9188630.313
255,Hind. Unilever,200008,8,2000,261.4,229,238.95,54.55,45.42,48.8,52583.337,25088766,135481,6122143.522
255,Hind. Unilever,200009,9,2000,255.9,198.25,208.55,53.1,40.05,42.59,45893.513,28718296,152697,6480980.36
255,Hind. Unilever,200010,10,2000,219.4,163,177.9,45.75,30.6,36.33,39148.674,37273726,181936,6906720.578
255,Hind. Unilever,200012,12,2000,213.4,183,206.55,36.65,29.9,34.32,45453.393,46402287,194505,9156455.562
255,Hind. Unilever,200101,1,2001,217.7,191.1,206.9,38.1,30.35,34.38,45530.414,56948035,233684,11703712.53
255,Hind. Unilever,200102,2,2001,239.15,197.8,229.7,41.37,32.49,38.16,50547.782,81667199,314006,17488318.4
255,Hind. Unilever,200103,3,2001,238.9,205,219.25,41.03,33.04,36.43,48248.155,34629822,159882,7791585.023
255,Hind. Unilever,200104,4,2001,224.85,184.25,210.4,37.8,27.33,34.96,46300.624,21931405,133958,4638296.133
255,Hind. Unilever,200105,5,2001,216.8,195.5,197.95,36.25,32.08,32.89,43560.877,13705221,75530,2827454.117
255,Hind. Unilever,200106,6,2001,207.95,176.5,205.4,34.77,28.28,34.13,45200.324,20817807,123105,4044223.732
255,Hind. Unilever,200107,7,2001,225.45,195,220.8,37.58,32.03,36.69,48589.248,24340743,158555,5277827.836
255,Hind. Unilever,200108,8,2001,226,210,218.75,38.23,33.53,36.35,48138.125,14272873,85150,3107938.539
255,Hind. Unilever,200109,9,2001,220.4,181.7,207.05,37.51,29.16,34.4,45563.423,31151323,177903,6245743.221
255,Hind. Unilever,200110,10,2001,233,203.05,214.8,39.81,32.9,35.7,47281.776,32942671,178350,7262928.168
255,Hind. Unilever,200111,11,2001,224,209.6,210.2,38.88,34.73,34.93,46269.224,12905823,67069,2780784.392
255,Hind. Unilever,200112,12,2001,225,208,222.95,31.37,28.5,30.8,49075.754,14991605,51151,3244132.902
255,Hind. Unilever,200203,3,2002,266,224.6,225.15,37.21,30.95,31.11,49560.018,12146669,68429,2962559.054
255,Hind. Unilever,200205,5,2002,214,184.1,185.3,29.7,25.27,25.6,40788.236,16958601,84223,3370000.007
255,Hind. Unilever,200206,6,2002,210,187.65,193.05,31.56,25.72,26.67,42494.166,20584125,91862,4035689.683
255,Hind. Unilever,200207,7,2002,195.9,167.05,170.8,27.54,22.57,23.6,37596.496,16295567,84753,3000170.381
255,Hind. Unilever,200208,8,2002,187.2,163.2,186.65,25.94,22.13,25.79,41085.398,19494234,157045,3422969.52
255,Hind. Unilever,200209,9,2002,191.25,171.25,172.55,26.7,23.48,23.84,37981.706,14827348,93594,2663157.365
255,Hind. Unilever,200210,10,2002,178.6,152.15,160.15,24.95,20.92,22.13,35252.218,24675515,183368,4065214.108
255,Hind. Unilever,200211,11,2002,174.75,156.5,171.65,24.58,21.09,23.71,37783.598,30057169,169045,4928224.707
255,Hind. Unilever,200212,12,2002,185.25,168.25,181.7,23.34,20.65,22.78,39995.804,21516646,146794,3828399.137
255,Hind. Unilever,200301,1,2003,183,169.5,171.15,23.29,20.9,21.46,37673.538,20632704,123874,3662338.534
255,Hind. Unilever,200302,2,2003,180,162.15,169.35,23.63,20.23,21.23,37277.322,18345092,139758,3090433.461
255,Hind. Unilever,200303,3,2003,178.9,146.25,148.35,25,18.08,18.6,32654.802,19780712,142330,3137205.522
255,Hind. Unilever,200304,4,2003,155.9,135.15,144.05,19.68,16.85,18.06,31708.286,37764749,301442,5434132.603
255,Hind. Unilever,200305,5,2003,159.55,136.1,157.4,20.21,16.82,19.74,34646.888,29149645,198935,4227900.232
255,Hind. Unilever,200306,6,2003,181.6,154.25,177.9,23.19,18.99,22.31,39159.348,37535408,189377,6346009.85
255,Hind. Unilever,200307,7,2003,185,141.15,170.55,28.16,16.5,21.38,37541.466,47123372,283465,7803782.119
255,Hind. Unilever,200308,8,2003,194.7,156.75,185.6,26.13,18.58,23.27,40854.272,61101746,357905,10881395.55
255,Hind. Unilever,200310,10,2003,199.4,173,174.35,25.58,21.52,21.86,38377.922,56186077,301982,10468397.36
255,Hind. Unilever,200312,12,2003,210.95,177.75,204.45,26.55,21.82,25.18,45003.534,72614121,310596,14099910.05
255,Hind. Unilever,200401,1,2004,245.3,185.2,187.9,35.76,22.48,23.14,41360.548,62398378,272608,12778621.26
255,Hind. Unilever,200402,2,2004,205,170.35,173.95,25.93,20.47,21.43,38289.874,49823918,235774,9345743.369
255,Hind. Unilever,200403,3,2004,174.9,141,154.4,21.65,17,19.02,33986.528,87864422,378136,13506527.52
255,Hind. Unilever,200404,4,2004,160.3,139.15,141.3,20.09,16.56,17.4,31102.956,48727607,193663,7258012.716
255,Hind. Unilever,200405,5,2004,146.7,115.25,136.95,18.19,13.61,16.87,30145.434,51979115,211528,7201660.678
255,Hind. Unilever,200406,6,2004,150.05,125.5,127.3,20.46,15.16,15.68,28021.276,35378424,184419,4638867.97
255,Hind. Unilever,200407,7,2004,131.45,100.5,116.3,17.68,10.7,14.32,25599.956,51493598,231772,6328741.963
255,Hind. Unilever,200409,9,2004,127.9,109.9,125.4,16.09,13.3,15.45,27603.048,54587784,272781,6569850.019
255,Hind. Unilever,200410,10,2004,129.5,119,124.8,16.08,13.94,15.37,27470.976,32707698,152720,4092335.83
255,Hind. Unilever,200411,11,2004,145.1,122.6,144.6,17.93,14.79,17.81,31829.352,36557836,157586,4890290.673
255,Hind. Unilever,200412,12,2004,154.9,141.2,143.4,28.19,25.28,25.97,31565.208,45422997,207708,6656640.043
255,Hind. Unilever,200501,1,2005,160.1,136.1,159.8,29.05,24.07,28.94,35175.176,38267177,184160,5557353.074
255,Hind. Unilever,200502,2,2005,170.4,139.8,144.05,31.7,24.57,26.09,31708.286,48445932,321671,7466657.901
255,Hind. Unilever,200503,3,2005,151.7,129.1,131.95,27.73,23.08,23.9,29044.834,44063274,235843,6192402.669
255,Hind. Unilever,200504,4,2005,146,125.5,137.55,26.72,22.48,24.91,30277.506,36582610,189824,4955118.001
255,Hind. Unilever,200505,5,2005,159.9,127.4,143.25,33.45,26.65,29.97,31532.19,42923928,260205,5764390.224
255,Hind. Unilever,200506,6,2005,168.4,141,164.05,31.55,25.28,29.71,36110.686,64621234,357987,9904065.715
255,Hind. Unilever,200507,7,2005,172,152.1,166.65,32.6,26.81,30.18,36682.998,43104171,218649,6975774.72
255,Hind. Unilever,200508,8,2005,176,159.1,165.5,36.82,33.28,34.62,36429.86,68583884,277811,11448010.26
255,Hind. Unilever,200509,9,2005,186.9,163.5,181.15,34.14,29.38,32.81,39874.738,55279117,243609,9610330.973
255,Hind. Unilever,200510,10,2005,186.8,156.7,161.45,34,28.21,29.24,35538.374,39747013,215041,6858839.196
255,Hind. Unilever,200511,11,2005,193,152.55,182.1,35.19,25.95,32.98,40083.852,50351242,243061,8888081.281
255,Hind. Unilever,200512,12,2005,200.8,180.55,197.2,32.98,28.27,31.81,43407.664,48860026,279199,9338711.046
255,Hind. Unilever,200601,1,2006,201.05,181.05,195.25,35.46,31.93,34.44,42978.43,35447901,158609,6804590.79
255,Hind. Unilever,200602,2,2006,252.65,188,243.7,41.67,29.29,39.31,53643.244,106022460,632363,23830052.76
255,Hind. Unilever,200603,3,2006,279,238.4,272,49.21,42.05,47.97,59878.08,70469305,373042,18049265.22
255,Hind. Unilever,200604,4,2006,296,263.3,289.5,52.2,46.44,51.06,63828.96,71859476,382167,20282133.31
255,Hind. Unilever,200605,5,2006,295.85,215,233.45,48.27,31.38,37.73,51487.3975,69492359,329115,18081634.69
255,Hind. Unilever,200606,6,2006,245.1,180,229.05,41.2,28.1,37.02,50521.5585,68457181,505185,14678908.59
255,Hind. Unilever,200607,7,2006,249.5,216.35,232.7,43.23,33.16,37.61,51326.639,59684679,476040,14193323.68
255,Hind. Unilever,200608,8,2006,242.85,217.9,234.45,40.58,34.4,37.89,51717.3255,72969836,546716,16770670.5
255,Hind. Unilever,200609,9,2006,262.95,225.1,257.15,43.38,35.72,41.57,56737.576,48638542,366410,11998614.67
255,Hind. Unilever,200610,10,2006,258,222.7,233.65,43.14,35.46,37.77,51552.536,75934756,440735,17816885.67
255,Hind. Unilever,200611,11,2006,255.3,231.05,235.2,41.6,36.49,38.03,51899.232,82164152,501781,20058323.01
255,Hind. Unilever,200612,12,2006,244,215.25,216.4,35.65,29.09,30.91,47752.988,64292301,415501,14543556.47
255,Hind. Unilever,200701,1,2007,225.8,207.1,208.25,32.84,29.16,29.75,45954.5275,73579035,383809,15827833.11
255,Hind. Unilever,200702,2,2007,215,165.05,176.35,31.58,22.06,25.19,38915.1545,68010967,393059,13553885.97
255,Hind. Unilever,200703,3,2007,208.25,165.6,205.2,30.22,23.41,29.31,45283.536,71620505,481620,13442433.39
255,Hind. Unilever,200704,4,2007,218.75,193.6,199.3,32.42,27.36,28.47,43981.524,54409890,390538,11169150.6
255,Hind. Unilever,200705,5,2007,205.7,180.15,203.4,30.15,24.96,29.06,44888.346,51241848,317526,10072660.5
255,Hind. Unilever,200706,6,2007,206,185.25,188.6,30.08,25.99,26.94,41624.02,52695687,274876,10100105.26
255,Hind. Unilever,200707,7,2007,212.3,188,206.75,30.81,26.76,29.53,45629.725,69178719,348849,13878836.66
255,Hind. Unilever,200708,8,2007,220,190.1,208.3,34.25,26.82,29.76,45978.059,39651901,225017,7915041.405
255,Hind. Unilever,200709,9,2007,229.9,206.65,220.6,33.5,29.08,31.52,48701.862,51428102,214989,11234123.21
255,Hind. Unilever,200710,10,2007,226.95,195,207.05,32.59,26.19,29.59,45710.4285,85185936,237515,18532909.06
255,Hind. Unilever,200711,11,2007,213.25,190,206.75,30.94,26.42,29.54,45644.1975,41282333,182248,8301574.828
255,Hind. Unilever,200712,12,2007,222.9,201.6,213.7,30.07,25.35,27.07,46533.175,38450490,127528,8134426.111
255,Hind. Unilever,200801,1,2008,244,169,208.75,31.88,19.66,26.45,45455.3125,43653203,279473,9312128.737
