CoCode,Company Names,[Shareholding date](All),[Foreign (Promoter & Group)](All),[Indian (Promoter & Group)](All),[Total of Promoter](All),[Non Promoter (Institution)](All),[Non Promoter (Non-Institution)](All),[Total Non Promoter](All),[Total Promoter & Non Promoter](All),[Custodians(Against Depository Receipts)](All),[Grand Total](All),[Year & Month](All)
12001,NTPC,31/03/2014,0,75,75,22.2712,2.7288,25,100,0,100,201403
12001,NTPC,31/03/2015,0,74.9578,74.9578,22.6166,2.4257,25.0423,100.0001,0,100,201503
12001,NTPC,31/03/2016,0,69.9578,69.9578,27.7571,2.2851,30.0422,100,0,100,201603
12001,NTPC,31/03/2017,0,69.7445,69.7445,27.4457,2.8098,30.2555,100,0,100,201703
12001,NTPC,31/03/2018,0,62.2745,62.2745,34.3505,3.3749,37.7254,99.9999,0,100,201803
12001,NTPC,31/12/2004,0,89.5,89.5,6.07,4.43,10.5,100,0,100,200412
12001,NTPC,31/12/2005,0,89.5,89.5,8.02,2.48,10.5,100,0,100,200512
12001,NTPC,31/12/2006,0,89.5,89.5,8.14,2.36,10.5,100,0,100,200612
12001,NTPC,31/12/2007,0,89.5,89.5,7.55,2.95,10.5,100,0,100,200712
12001,NTPC,31/12/2008,0,89.5,89.5,7.06,3.44,10.5,100,0,100,200812
12001,NTPC,31/12/2009,0,89.5,89.5,7.23,3.27,10.5,100,0,100,200912
12001,NTPC,31/12/2010,0,84.5,84.5,11.78,3.72,15.5,100,0,100,201012
12001,NTPC,31/12/2011,0,84.4993,84.4993,11.67,3.8307,15.5007,100,0,100,201112
12001,NTPC,31/12/2012,0,84.4993,84.4993,11.9009,3.5997,15.5006,99.9999,0,100,201212
12001,NTPC,31/12/2013,0,75,75,22.4548,2.5452,25,100,0,100,201312
12001,NTPC,31/12/2014,0,74.9578,74.9578,22.5151,2.5271,25.0422,100,0,100,201412
12001,NTPC,31/12/2015,0,74.9578,74.9578,22.7651,2.2772,25.0423,100.0001,0,100,201512
12001,NTPC,31/12/2016,0,69.7445,69.7445,28.1308,2.1247,30.2555,100,0,100,201612
12001,NTPC,31/12/2017,0,62.2745,62.2745,34.2578,3.4676,37.7254,99.9999,0,100,201712
12002,I O C L,14/03/2014,0,68.9206,68.9206,6.6346,24.4448,31.0794,100,0,100,201403
12002,I O C L,28/08/2015,0,58.574,58.574,16.7067,24.7193,41.426,100,0,100,201508
12002,I O C L,30/06/2001,0,82.03,82.03,4.69,13.29,17.98,100.01,0,100,200106
12002,I O C L,30/06/2002,0,82.03,82.03,4.81,13.16,17.97,100,0,100,200206
12002,I O C L,30/06/2003,0,82.03,82.03,4.85,13.12,17.97,100,0,100,200306
12002,I O C L,30/06/2004,0,82.03,82.03,5.23,12.75,17.98,100.01,0,100,200406
12002,I O C L,30/06/2005,0,82.03,82.03,5.43,12.55,17.98,100.01,0,100,200506
12002,I O C L,30/06/2006,0,82.03,82.03,5.86,12.11,17.97,100,0,100,200606
12002,I O C L,30/06/2007,0,80.3504,80.3504,6.4531,13.1965,19.6496,100,0,100,200706
12002,I O C L,30/06/2008,0,80.3504,80.3504,6.3035,13.3461,19.6496,100,0,100,200806
12002,I O C L,30/06/2009,0,78.9206,78.9206,6.5209,14.5585,21.0794,100,0,100,200906
12002,I O C L,30/06/2010,0,78.9206,78.9206,6.0863,14.9931,21.0794,100,0,100,201006
12002,I O C L,30/06/2011,0,78.9206,78.9206,6.0396,15.0398,21.0794,100,0,100,201106
12002,I O C L,30/06/2012,0,78.9206,78.9206,5.9989,15.0805,21.0794,100,0,100,201206
12002,I O C L,30/06/2013,0,78.9206,78.9206,6.427,14.6524,21.0794,100,0,100,201306
12002,I O C L,30/06/2014,0,68.5749,68.5749,6.9866,24.4385,31.4251,100,0,100,201406
12002,I O C L,30/06/2015,0,68.574,68.574,7.1668,24.2591,31.4259,99.9999,0,100,201506
12002,I O C L,30/06/2016,0,58.28,58.28,16.9325,24.7875,41.72,100,0,100,201606
12002,I O C L,30/06/2017,0,57.338,57.338,17.3459,25.3161,42.662,100,0,100,201706
12002,I O C L,30/06/2018,0,56.751,56.751,17.145,26.104,43.249,100,0,100,201806
12002,I O C L,30/09/2001,0,82.03,82.03,4.71,13.27,17.98,100.01,0,100,200109
12002,I O C L,30/09/2002,0,82.03,82.03,4.9,13.07,17.97,100,0,100,200209
12002,I O C L,30/09/2003,0,82.03,82.03,4.79,13.19,17.98,100.01,0,100,200309
12002,I O C L,30/09/2004,0,82.03,82.03,5.29,12.68,17.97,100,0,100,200409
12002,I O C L,30/09/2005,0,82.03,82.03,5.48,12.49,17.97,100,0,100,200509
12002,I O C L,30/09/2006,0,82.03,82.03,5.87,12.1,17.97,100,0,100,200609
12002,I O C L,30/09/2007,0,80.3504,80.3504,6.2306,13.419,19.6496,100,0,100,200709
12002,I O C L,30/09/2008,0,80.3504,80.3504,6.2855,13.364,19.6495,99.9999,0,100,200809
12002,I O C L,30/09/2009,0,78.9206,78.9206,6.5023,14.577,21.0793,99.9999,0,100,200909
12002,I O C L,30/09/2010,0,78.9206,78.9206,6.1177,14.9616,21.0793,99.9999,0,100,201009
12002,I O C L,30/09/2011,0,78.9206,78.9206,6.0423,15.0371,21.0794,100,0,100,201109
12002,I O C L,30/09/2012,0,78.9206,78.9206,6.053,15.0264,21.0794,100,0,100,201209
12002,I O C L,30/09/2013,0,78.9206,78.9206,6.5572,14.5222,21.0794,100,0,100,201309
12002,I O C L,30/09/2014,0,68.5749,68.5749,7.0293,24.3959,31.4252,100.0001,0,100,201409
12002,I O C L,30/09/2015,0,58.574,58.574,16.8821,24.5438,41.4259,99.9999,0,100,201509
12002,I O C L,30/09/2016,0,58.28,58.28,16.5975,25.1225,41.72,100,0,100,201609
12002,I O C L,30/09/2017,0,57.338,57.338,17.3815,25.2804,42.6619,99.9999,0,100,201709
12002,I O C L,30/09/2018,0,56.751,56.751,17.1408,26.1082,43.249,100,0,100,201809
12002,I O C L,31/03/2001,0,82.03,82.03,4.62,13.35,17.97,100,0,100,200103
12002,I O C L,31/03/2002,0,82.03,82.03,4.76,13.21,17.97,100,0,100,200203
12002,I O C L,31/03/2003,0,82.03,82.03,5.06,12.92,17.98,100.01,0,100,200303
12002,I O C L,31/03/2004,0,82.03,82.03,5.12,12.86,17.98,100.01,0,100,200403
12002,I O C L,31/03/2005,0,82.03,82.03,5.34,12.64,17.98,100.01,0,100,200503
12002,I O C L,31/03/2006,0,82.03,82.03,5.87,12.1,17.97,100,0,100,200603
12002,I O C L,31/03/2007,0,82.03,82.03,5.87,12.1,17.97,100,0,100,200703
12002,I O C L,31/03/2008,0,80.3504,80.3504,6.2914,13.3581,19.6495,99.9999,0,100,200803
12002,I O C L,31/03/2009,0,80.3504,80.3504,6.2974,13.3522,19.6496,100,0,100,200903
12002,I O C L,31/03/2010,0,78.9206,78.9206,6.0962,14.9831,21.0793,99.9999,0,100,201003
12002,I O C L,31/03/2011,0,78.9206,78.9206,6.0331,15.0462,21.0793,99.9999,0,100,201103
12002,I O C L,31/03/2012,0,78.9206,78.9206,5.9618,15.1175,21.0793,99.9999,0,100,201203
12002,I O C L,31/03/2013,0,78.9206,78.9206,6.5146,14.5647,21.0793,99.9999,0,100,201303
12002,I O C L,31/03/2014,0,68.5749,68.5749,6.9672,24.4579,31.4251,100,0,100,201403
12002,I O C L,31/03/2015,0,68.5749,68.5749,7.2017,24.2234,31.4251,100,0,100,201503
12002,I O C L,31/03/2016,0,58.574,58.574,16.6457,24.7803,41.426,100,0,100,201603
12002,I O C L,31/03/2017,0,57.338,57.338,17.1535,25.5084,42.6619,99.9999,0,100,201703
12002,I O C L,31/03/2018,0,56.9764,56.9764,16.5977,26.4259,43.0236,100,0,100,201803
12002,I O C L,31/12/2001,0,0,0,86.76,13.25,100.01,100.01,0,100,200112
12002,I O C L,31/12/2002,0,82.03,82.03,4.95,13.03,17.98,100.01,0,100,200212
12002,I O C L,31/12/2003,0,82.03,82.03,4.8,13.18,17.98,100.01,0,100,200312
12002,I O C L,31/12/2004,0,82.03,82.03,5.36,12.61,17.97,100,0,100,200412
12002,I O C L,31/12/2005,0,82.03,82.03,5.74,12.24,17.98,100.01,0,100,200512
12002,I O C L,31/12/2006,0,82.03,82.03,5.77,12.21,17.98,100.01,0,100,200612
12002,I O C L,31/12/2007,0,80.3504,80.3504,6.3915,13.2581,19.6496,100,0,100,200712
12002,I O C L,31/12/2008,0,80.3504,80.3504,6.431,13.2186,19.6496,100,0,100,200812
12002,I O C L,31/12/2009,0,78.9206,78.9206,6.1964,14.883,21.0794,100,0,100,200912
12002,I O C L,31/12/2010,0,78.9206,78.9206,6.021,15.0584,21.0794,100,0,100,201012
12002,I O C L,31/12/2011,0,78.9206,78.9206,5.97,15.1094,21.0794,100,0,100,201112
12002,I O C L,31/12/2012,0,78.9206,78.9206,6.1292,14.9502,21.0794,100,0,100,201212
12002,I O C L,31/12/2013,0,78.9206,78.9206,6.5388,14.5406,21.0794,100,0,100,201312
12002,I O C L,31/12/2014,0,68.5749,68.5749,7.0291,24.3961,31.4252,100.0001,0,100,201412
12002,I O C L,31/12/2015,0,58.574,58.574,16.8794,24.5466,41.426,100,0,100,201512
12002,I O C L,31/12/2016,0,58.28,58.28,16.5162,25.2038,41.72,100,0,100,201612
12002,I O C L,31/12/2017,0,56.9764,56.9764,17.8607,25.163,43.0237,100.0001,0,100,201712
12019,Coal India,4/2/2015,0,79.6511,79.6511,17.392,2.9569,20.3489,100,0,100,201502
12019,Coal India,30/06/2011,0,90,90,7.909,2.091,10,100,0,100,201106
12019,Coal India,30/06/2012,0,90,90,7.2759,2.7241,10,100,0,100,201206
12019,Coal India,30/06/2013,0,90,90,7.6533,2.3467,10,100,0,100,201306
12019,Coal India,30/06/2014,0,89.6511,89.6511,8.3105,2.0384,10.3489,100,0,100,201406
12019,Coal India,30/06/2015,0,79.6498,79.6498,17.7688,2.5814,20.3502,100,0,100,201506
12019,Coal India,30/06/2016,0,79.6498,79.6498,17.886,2.4642,20.3502,100,0,100,201606
12019,Coal India,30/06/2017,0,78.8569,78.8569,17.8892,3.2539,21.1431,100,0,100,201706
12019,Coal India,30/06/2018,0,78.3206,78.3206,18.5971,3.0823,21.6794,100,0,100,201806
12019,Coal India,30/09/2011,0,90,90,7.889,2.111,10,100,0,100,201109
12019,Coal India,30/09/2012,0,90,90,7.2929,2.7071,10,100,0,100,201209
12019,Coal India,30/09/2013,0,90,90,7.8481,2.1519,10,100,0,100,201309
12019,Coal India,30/09/2014,0,89.6511,89.6511,8.3306,2.0183,10.3489,100,0,100,201409
12019,Coal India,30/09/2015,0,79.6498,79.6498,17.484,2.8662,20.3502,100,0,100,201509
12019,Coal India,30/09/2016,0,79.6498,79.6498,18.0507,2.2995,20.3502,100,0,100,201609
12019,Coal India,30/09/2017,0,78.8569,78.8569,17.4689,3.6742,21.1431,100,0,100,201709
12019,Coal India,30/09/2018,0,78.3206,78.3206,18.7015,2.9779,21.6794,100,0,100,201809
12019,Coal India,30/10/2010,0,90,90,4.95,5.05,10,100,0,100,201010
12019,Coal India,31/03/2006,0,100,100,0,0,0,100,0,100,200603
12019,Coal India,31/03/2011,0,90,90,7.7974,2.2026,10,100,0,100,201103
12019,Coal India,31/03/2012,0,90,90,7.2047,2.7953,10,100,0,100,201203
12019,Coal India,31/03/2013,0,90,90,7.435,2.565,10,100,0,100,201303
12019,Coal India,31/03/2014,0,89.6511,89.6511,8.2684,2.0805,10.3489,100,0,100,201403
12019,Coal India,31/03/2015,0,79.6511,79.6511,17.8101,2.5388,20.3489,100,0,100,201503
12019,Coal India,31/03/2016,0,79.6498,79.6498,17.1381,3.2121,20.3502,100,0,100,201603
12019,Coal India,31/03/2017,0,78.8569,78.8569,18.1307,3.0124,21.1431,100,0,100,201703
12019,Coal India,31/03/2018,0,78.546,78.546,18.3423,3.1117,21.454,100,0,100,201803
12019,Coal India,31/12/2010,0,90,90,7.16,2.84,10,100,0,100,201012
12019,Coal India,31/12/2011,0,90,90,7.3589,2.6411,10,100,0,100,201112
12019,Coal India,31/12/2012,0,90,90,7.3516,2.6484,10,100,0,100,201212
12019,Coal India,31/12/2013,0,90,90,7.8928,2.1072,10,100,0,100,201312
12019,Coal India,31/12/2014,0,89.6511,89.6511,8.667,1.6819,10.3489,100,0,100,201412
12019,Coal India,31/12/2015,0,79.6498,79.6498,17.4411,2.9091,20.3502,100,0,100,201512
12019,Coal India,31/12/2016,0,79.7777,79.7777,17.7554,2.4669,20.2223,100,0,100,201612
12019,Coal India,31/12/2017,0,78.546,78.546,17.9657,3.4883,21.454,100,0,100,201712
12030,Hind.Aeronautics,30/06/2018,0,89.972,89.972,8.7052,1.3228,10.028,100,0,100,201806
12030,Hind.Aeronautics,30/09/2018,0,89.972,89.972,8.7513,1.2767,10.028,100,0,100,201809
12030,Hind.Aeronautics,31/03/2018,0,89.972,89.972,8.5126,1.5154,10.028,100,0,100,201803
12059,NMDC,14/10/2016,0,74.9434,74.9434,21.755,3.3016,25.0566,100,0,100,201610
12059,NMDC,14/12/2012,0,80.0044,80.0044,15.6793,4.3163,19.9956,100,0,100,201212
12059,NMDC,30/06/2001,0,98.38,98.38,1.57,0.04,1.61,99.99,0,100,200106
12059,NMDC,30/06/2002,0,98.38,98.38,1.57,0.05,1.62,100,0,100,200206
12059,NMDC,30/06/2003,0,98.38,98.38,1.57,0.05,1.62,100,0,100,200306
12059,NMDC,30/06/2004,0,98.38,98.38,1.44,0.17,1.61,99.99,0,100,200406
12059,NMDC,30/06/2005,0,98.38,98.38,1.41,0.2,1.61,99.99,0,100,200506
12059,NMDC,30/06/2006,0,98.38,98.38,1.41,0.2,1.61,99.99,0,100,200606
12059,NMDC,30/06/2007,0,98.38,98.38,1.4,0.22,1.62,100,0,100,200706
12059,NMDC,30/06/2008,0,98.38,98.38,1.37,0.25,1.62,100,0,100,200806
12059,NMDC,30/06/2009,0,98.38,98.38,1.39,0.22,1.61,99.99,0,100,200906
12059,NMDC,30/06/2010,0,90,90,8.91,1.09,10,100,0,100,201006
12059,NMDC,30/06/2011,0,90.0044,90.0044,9.1657,0.83,9.9957,100.0001,0,100,201106
12059,NMDC,30/06/2012,0,90.0044,90.0044,9.0796,0.916,9.9956,100,0,100,201206
12059,NMDC,30/06/2013,0,80.0044,80.0044,16.2777,3.7179,19.9956,100,0,100,201306
12059,NMDC,30/06/2014,0,80.0044,80.0044,17.2013,2.7943,19.9956,100,0,100,201406
12059,NMDC,30/06/2015,0,80.0044,80.0044,16.5506,3.445,19.9956,100,0,100,201506
12059,NMDC,30/06/2016,0,80.0044,80.0044,17.3035,2.6921,19.9956,100,0,100,201606
12059,NMDC,30/06/2017,0,74.9434,74.9434,21.2752,3.7815,25.0567,100.0001,0,100,201706
12059,NMDC,30/06/2018,0,72.4289,72.4289,23.0382,4.5329,27.5711,100,0,100,201806
12059,NMDC,30/09/2001,0,98.38,98.38,1.57,0.05,1.62,100,0,100,200109
12059,NMDC,30/09/2002,0,98.38,98.38,1.57,0.05,1.62,100,0,100,200209
12059,NMDC,30/09/2003,0,98.38,98.38,1.57,0.05,1.62,100,0,100,200309
12059,NMDC,30/09/2004,0,98.38,98.38,1.42,0.2,1.62,100,0,100,200409
12059,NMDC,30/09/2005,0,98.38,98.38,1.41,0.2,1.61,99.99,0,100,200509
12059,NMDC,30/09/2006,0,98.38,98.38,1.4,0.22,1.62,100,0,100,200609
12059,NMDC,30/09/2007,0,98.38,98.38,1.39,0.23,1.62,100,0,100,200709
12059,NMDC,30/09/2008,0,98.38,98.38,1.38,0.24,1.62,100,0,100,200809
12059,NMDC,30/09/2009,0,98.38,98.38,1.39,0.22,1.61,99.99,0,100,200909
12059,NMDC,30/09/2010,0,90,90,8.93,1.07,10,100,0,100,201009
12059,NMDC,30/09/2011,0,90.0044,90.0044,9.1725,0.8231,9.9956,100,0,100,201109
12059,NMDC,30/09/2012,0,90.0044,90.0044,9.0837,0.9119,9.9956,100,0,100,201209
12059,NMDC,30/09/2013,0,80.0044,80.0044,15.9576,4.038,19.9956,100,0,100,201309
12059,NMDC,30/09/2014,0,80.0044,80.0044,17.3808,2.6149,19.9957,100.0001,0,100,201409
12059,NMDC,30/09/2015,0,80.0044,80.0044,16.545,3.4506,19.9956,100,0,100,201509
12059,NMDC,30/09/2016,0,80.0044,80.0044,17.3331,2.6625,19.9956,100,0,100,201609
12059,NMDC,30/09/2017,0,74.9434,74.9434,21.0389,4.0178,25.0567,100.0001,0,100,201709
12059,NMDC,30/09/2018,0,72.4289,72.4289,23.072,4.4991,27.5711,100,0,100,201809
12059,NMDC,31/03/2001,0,98.38,98.38,1.61,0.01,1.62,100,0,100,200103
12059,NMDC,31/03/2002,0,98.38,98.38,1.57,0.05,1.62,100,0,100,200203
12059,NMDC,31/03/2003,0,98.38,98.38,1.57,0.05,1.62,100,0,100,200303
12059,NMDC,31/03/2004,0,98.38,98.38,1.54,0.08,1.62,100,0,100,200403
12059,NMDC,31/03/2005,0,98.38,98.38,1.42,0.2,1.62,100,0,100,200503
12059,NMDC,31/03/2006,0,98.38,98.38,1.41,0.2,1.61,99.99,0,100,200603
12059,NMDC,31/03/2007,0,98.38,98.38,1.4,0.22,1.62,100,0,100,200703
12059,NMDC,31/03/2008,0,98.38,98.38,1.37,0.25,1.62,100,0,100,200803
12059,NMDC,31/03/2009,0,98.38,98.38,1.39,0.23,1.62,100,0,100,200903
12059,NMDC,31/03/2010,0,90,90,8.82,1.18,10,100,0,100,201003
12059,NMDC,31/03/2011,0,90.0044,90.0044,9.1451,0.8505,9.9956,100,0,100,201103
12059,NMDC,31/03/2012,0,90.0044,90.0044,9.0183,0.9773,9.9956,100,0,100,201203
12059,NMDC,31/03/2013,0,80.0044,80.0044,16.2359,3.7597,19.9956,100,0,100,201303
12059,NMDC,31/03/2014,0,80.0044,80.0044,16.7956,3.2,19.9956,100,0,100,201403
12059,NMDC,31/03/2015,0,80.0044,80.0044,16.7361,3.2595,19.9956,100,0,100,201503
12059,NMDC,31/03/2016,0,80.0044,80.0044,17.3472,2.6485,19.9957,100.0001,0,100,201603
12059,NMDC,31/03/2017,0,74.9434,74.9434,21.5907,3.4659,25.0566,100,0,100,201703
12059,NMDC,31/03/2018,0,72.4289,72.4289,22.9526,4.6184,27.571,99.9999,0,100,201803
12059,NMDC,31/12/2001,0,98.38,98.38,1.57,0.05,1.62,100,0,100,200112
12059,NMDC,31/12/2002,0,98.38,98.38,1.57,0.05,1.62,100,0,100,200212
12059,NMDC,31/12/2003,0,98.38,98.38,1.55,0.07,1.62,100,0,100,200312
12059,NMDC,31/12/2004,0,98.38,98.38,1.42,0.2,1.62,100,0,100,200412
12059,NMDC,31/12/2005,0,98.38,98.38,1.41,0.2,1.61,99.99,0,100,200512
12059,NMDC,31/12/2006,0,98.38,98.38,1.4,0.22,1.62,100,0,100,200612
12059,NMDC,31/12/2007,0,98.38,98.38,1.37,0.24,1.61,99.99,0,100,200712
12059,NMDC,31/12/2008,0,98.38,98.38,1.39,0.23,1.62,100,0,100,200812
12059,NMDC,31/12/2009,0,98.38,98.38,1.38,0.23,1.61,99.99,0,100,200912
12059,NMDC,31/12/2010,0,90,90,9.03,0.97,10,100,0,100,201012
12059,NMDC,31/12/2011,0,90.0044,90.0044,9.1122,0.8834,9.9956,100,0,100,201112
12059,NMDC,31/12/2012,0,80.0044,80.0044,16.2771,3.7186,19.9957,100.0001,0,100,201212
12059,NMDC,31/12/2013,0,80.0044,80.0044,16.5042,3.4914,19.9956,100,0,100,201312
12059,NMDC,31/12/2014,0,80.0044,80.0044,17.4139,2.5817,19.9956,100,0,100,201412
12059,NMDC,31/12/2015,0,80.0044,80.0044,17.5639,2.4317,19.9956,100,0,100,201512
12059,NMDC,31/12/2016,0,74.9434,74.9434,21.6278,3.4288,25.0566,100,0,100,201612
12059,NMDC,31/12/2017,0,74.9434,74.9434,21.0072,4.0494,25.0566,100,0,100,201712
12214,New India Assura,9/11/2017,0,85.4369,85.4369,13.6889,0.8742,14.5631,100,0,100,201711
12214,New India Assura,30/06/2018,0,85.4369,85.4369,13.474,1.0891,14.5631,100,0,100,201806
12214,New India Assura,30/09/2018,0,85.4369,85.4369,13.4194,1.1437,14.5631,100,0,100,201809
12214,New India Assura,31/03/2018,0,85.4369,85.4369,13.5626,1.0005,14.5631,100,0,100,201803
12214,New India Assura,31/12/2017,0,85.4369,85.4369,13.5599,1.0032,14.5631,100,0,100,201712
12350,GAIL (India),30/06/2001,0,67.35,67.35,22.36,10.29,32.65,100,0,100,200106
12350,GAIL (India),30/06/2002,0,67.35,67.35,6.91,11.05,17.96,85.31,14.7,100,200206
12350,GAIL (India),30/06/2003,0,67.35,67.35,9.78,12.67,22.45,89.8,10.2,100,200306
12350,GAIL (India),30/06/2004,0,57.35,57.35,19.17,16.38,35.55,92.9,7.11,100,200406
12350,GAIL (India),30/06/2005,0,57.35,57.35,21.98,14.56,36.54,93.89,6.13,100,200506
12350,GAIL (India),30/06/2006,0,57.34,57.34,33.35,3.3,36.65,93.99,6.01,100,200606
12350,GAIL (India),30/06/2007,0,57.34,57.34,35.32,2.32,37.64,94.98,5.01,100,200706
12350,GAIL (India),30/06/2008,0,57.34,57.34,36.21,3.28,39.49,96.83,3.16,100,200806
12350,GAIL (India),30/06/2009,0,57.34,57.34,38.07,3.16,41.23,98.57,1.43,100,200906
12350,GAIL (India),30/06/2010,0,57.34,57.34,38.81,3.03,41.84,99.18,0.82,100,201006
12350,GAIL (India),30/06/2011,0,57.3448,57.3448,38.6745,3.2021,41.8766,99.2214,0.7786,100,201106
12350,GAIL (India),30/06/2012,0,57.3448,57.3448,38.5338,3.2811,41.8149,99.1597,0.8403,100,201206
12350,GAIL (India),30/06/2013,0,57.3448,57.3448,38.5949,2.882,41.4769,98.8217,1.1784,100,201306
12350,GAIL (India),30/06/2014,0,56.1093,56.1093,40.0607,2.289,42.3497,98.459,1.5411,100,201406
12350,GAIL (India),30/06/2015,0,56.1063,56.1063,40.391,2.2081,42.5991,98.7054,1.2945,100,201506
12350,GAIL (India),30/06/2016,0,56.1063,56.1063,40.424,2.6765,43.1005,99.2068,0.7932,100,201606
12350,GAIL (India),30/06/2017,0,54.4345,54.4345,40.1325,4.6158,44.7483,99.1828,0.8173,100,201706
12350,GAIL (India),30/06/2018,0,53.0148,53.0148,42.0882,4.2898,46.378,99.3928,0.6072,100,201806
12350,GAIL (India),30/09/2001,0,67.35,67.35,22.36,10.3,32.66,100.01,0,100,200109
12350,GAIL (India),30/09/2002,0,67.35,67.35,8.31,11.59,19.9,87.25,12.75,100,200209
12350,GAIL (India),30/09/2003,0,67.35,67.35,9.78,12.67,22.45,89.8,10.2,100,200309
12350,GAIL (India),30/09/2004,0,57.35,57.35,19.74,15.98,35.72,93.07,6.93,100,200409
12350,GAIL (India),30/09/2005,0,57.35,57.35,23.28,13.34,36.62,93.97,6.04,100,200509
12350,GAIL (India),30/09/2006,0,57.34,57.34,33.56,3.09,36.65,93.99,6.01,100,200609
12350,GAIL (India),30/09/2007,0,57.34,57.34,35.3,2.45,37.75,95.09,4.9,100,200709
12350,GAIL (India),30/09/2008,0,57.34,57.34,37.65,3.3,40.95,98.29,1.7,100,200809
12350,GAIL (India),30/09/2009,0,57.34,57.34,38.17,3.05,41.22,98.56,1.43,100,200909
12350,GAIL (India),30/09/2010,0,57.34,57.34,38.58,3.17,41.75,99.09,0.91,100,201009
12350,GAIL (India),30/09/2011,0,57.3448,57.3448,38.623,3.2012,41.8242,99.169,0.831,100,201109
12350,GAIL (India),30/09/2012,0,57.3448,57.3448,38.8443,2.9231,41.7674,99.1122,0.8878,100,201209
12350,GAIL (India),30/09/2013,0,57.3448,57.3448,38.7522,2.5988,41.351,98.6958,1.3042,100,201309
12350,GAIL (India),30/09/2014,0,56.1093,56.1093,40.0094,2.3238,42.3332,98.4425,1.5575,100,201409
12350,GAIL (India),30/09/2015,0,56.1063,56.1063,40.2498,2.5099,42.7597,98.866,1.1339,100,201509
12350,GAIL (India),30/09/2016,0,56.1063,56.1063,40.1424,2.8036,42.946,99.0523,0.9477,100,201609
12350,GAIL (India),30/09/2017,0,54.4345,54.4345,39.9256,4.8166,44.7422,99.1767,0.8233,100,201709
12350,GAIL (India),30/09/2018,0,53.0747,53.0747,42.2037,4.0027,46.2064,99.2811,0.7188,100,201809
12350,GAIL (India),31/03/2001,0,67.35,67.35,6.82,10.49,17.31,84.66,15.35,100,200103
12350,GAIL (India),31/03/2002,0,67.35,67.35,7.05,10.76,17.81,85.16,14.85,100,200203
12350,GAIL (India),31/03/2003,0,67.35,67.35,9.42,11.15,20.57,87.92,12.09,100,200303
12350,GAIL (India),31/03/2004,0,57.35,57.35,17.39,18.39,35.78,93.13,6.88,100,200403
12350,GAIL (India),31/03/2005,0,57.35,57.35,21.67,14.39,36.06,93.41,6.6,100,200503
12350,GAIL (India),31/03/2006,0,57.35,57.35,26.18,10.53,36.71,94.06,5.94,100,200603
12350,GAIL (India),31/03/2007,0,57.34,57.34,29.66,7.39,37.05,94.39,5.6,100,200703
12350,GAIL (India),31/03/2008,0,57.34,57.34,35.91,3.17,39.08,96.42,3.58,100,200803
12350,GAIL (India),31/03/2009,0,57.34,57.34,37.85,3.34,41.19,98.53,1.46,100,200903
12350,GAIL (India),31/03/2010,0,57.34,57.34,38.47,3.07,41.54,98.88,1.12,100,201003
12350,GAIL (India),31/03/2011,0,57.3448,57.3448,38.5792,3.2123,41.7915,99.1363,0.8637,100,201103
12350,GAIL (India),31/03/2012,0,57.3448,57.3448,38.4266,3.4016,41.8282,99.173,0.827,100,201203
12350,GAIL (India),31/03/2013,0,57.3448,57.3448,38.6824,2.9244,41.6068,98.9516,1.0484,100,201303
12350,GAIL (India),31/03/2014,0,56.1093,56.1093,40.0925,2.4008,42.4933,98.6026,1.3974,100,201403
12350,GAIL (India),31/03/2015,0,56.1093,56.1093,40.2169,2.259,42.4759,98.5852,1.4148,100,201503
12350,GAIL (India),31/03/2016,0,56.1063,56.1063,40.3904,2.5659,42.9563,99.0626,0.9374,100,201603
12350,GAIL (India),31/03/2017,0,54.4345,54.4345,39.3553,5.2438,44.5991,99.0336,0.9664,100,201703
12350,GAIL (India),31/03/2018,0,53.5925,53.5925,40.7984,4.9314,45.7298,99.3223,0.6777,100,201803
12350,GAIL (India),31/12/2001,0,67.35,67.35,22.41,10.24,32.65,100,0,100,200112
12350,GAIL (India),31/12/2002,0,67.35,67.35,8.87,11.46,20.33,87.68,12.33,100,200212
12350,GAIL (India),31/12/2003,0,67.35,67.35,10.82,12.98,23.8,91.15,8.85,100,200312
12350,GAIL (India),31/12/2004,0,57.35,57.35,21.49,14.25,35.74,93.09,6.92,100,200412
12350,GAIL (India),31/12/2005,0,57.35,57.35,23.01,13.63,36.64,93.99,6.01,100,200512
12350,GAIL (India),31/12/2006,0,57.34,57.34,33.84,2.87,36.71,94.05,5.94,100,200612
12350,GAIL (India),31/12/2007,0,57.34,57.34,35.41,3.04,38.45,95.79,4.2,100,200712
12350,GAIL (India),31/12/2008,0,57.34,57.34,37.61,3.49,41.1,98.44,1.55,100,200812
12350,GAIL (India),31/12/2009,0,57.34,57.34,38.57,2.82,41.39,98.73,1.26,100,200912
12350,GAIL (India),31/12/2010,0,57.34,57.34,38.66,3.04,41.7,99.04,0.95,100,201012
12350,GAIL (India),31/12/2011,0,57.3448,57.3448,38.6524,3.1943,41.8467,99.1915,0.8084,100,201112
12350,GAIL (India),31/12/2012,0,57.3448,57.3448,38.7618,2.9285,41.6903,99.0351,0.9649,100,201212
12350,GAIL (India),31/12/2013,0,57.3448,57.3448,38.6955,2.5724,41.2679,98.6127,1.3873,100,201312
12350,GAIL (India),31/12/2014,0,56.1093,56.1093,39.9782,2.2806,42.2588,98.3681,1.632,100,201412
