CoCode,Company Names,[Year & Month](All),[Shareholding Date](All),[Total Foreign](All),[Total Institutions](All),[Total Govt Holding](All),[Total Non Promoter Corporate Holding](All),[Total Promoters](All),[Total Public & Others](All),[Totals](All)
93,Britannia Inds.,200206,30/06/2002,2.97,27.88,0,1.86,45.34,21.95,100
93,Britannia Inds.,200306,30/06/2003,1.05,26.49,0,1.72,48.48,22.25,100
93,Britannia Inds.,200406,30/06/2004,1.02,26.47,0,2.08,48.57,21.87,100
93,Britannia Inds.,200506,30/06/2005,7.63,19.99,0,1.38,50.96,20.05,100
93,Britannia Inds.,200606,30/06/2006,13.06,16.08,0,0.93,50.96,18.98,100
93,Britannia Inds.,200706,30/06/2007,14.81,14.68,0,1.11,50.96,18.44,100
93,Britannia Inds.,200806,30/06/2008,7.47,22.37,0,1.3,50.96,17.92,100
93,Britannia Inds.,200906,30/06/2009,8.75,21.49,0,1.56,50.96,17.25,100
93,Britannia Inds.,201006,30/06/2010,8.58,18.88,0,1.87,50.96,19.71,100
93,Britannia Inds.,201106,30/06/2011,10.62,16.59,0,3.49,50.96,18.35,100
93,Britannia Inds.,201206,30/06/2012,15.05,14.93,0,1.83,50.96,17.25,100
93,Britannia Inds.,201306,30/06/2013,19.48,9.89,0,2.22,50.85,17.56,100
93,Britannia Inds.,201406,30/06/2014,20.51,8.47,0,3.04,50.76,17.23,100
93,Britannia Inds.,201506,30/06/2015,20.02,8.96,0.02,3.11,50.74,17.15,100
93,Britannia Inds.,201606,30/06/2016,18.62,9.5,0,3.32,50.74,17.82,100
93,Britannia Inds.,201706,30/06/2017,18.44,11.33,0,2.94,50.7,16.59,100
93,Britannia Inds.,201806,30/06/2018,18.56,12.26,0,2.52,50.7,15.96,100
93,Britannia Inds.,200109,30/09/2001,7.84,24,0,1.75,44.62,21.79,100
93,Britannia Inds.,200209,30/09/2002,2.42,28.05,0,1.95,45.54,22.05,100
93,Britannia Inds.,200309,30/09/2003,1.1,26.71,0,1.74,48.48,21.97,100
93,Britannia Inds.,200409,30/09/2004,0.8,25.06,0,1.93,50.96,21.26,100
93,Britannia Inds.,200509,30/09/2005,10.46,18.05,0,1.28,50.96,19.26,100
93,Britannia Inds.,200609,30/09/2006,12.8,16.1,0,0.89,50.96,19.25,100
93,Britannia Inds.,200709,30/09/2007,13.64,15.88,0,1.12,50.96,18.41,100
93,Britannia Inds.,200809,30/09/2008,7.51,22.37,0,1.33,50.96,17.83,100
93,Britannia Inds.,200909,30/09/2009,8.61,20.47,0,1.98,50.96,17.99,100
93,Britannia Inds.,201009,30/09/2010,8.52,18.43,0,2.22,50.96,19.88,100
93,Britannia Inds.,201109,30/09/2011,11.31,16.75,0,3.36,50.96,17.62,100
93,Britannia Inds.,201209,30/09/2012,15.88,13.96,0,1.72,50.93,17.52,100
93,Britannia Inds.,201309,30/09/2013,19.11,9.59,0,3.27,50.8,17.24,100
93,Britannia Inds.,201409,30/09/2014,20.09,9.24,0,2.9,50.76,17.01,100
93,Britannia Inds.,201509,30/09/2015,19.79,8.83,0,3.29,50.74,17.35,100
93,Britannia Inds.,201609,30/09/2016,19.33,9.5,0,3.02,50.73,17.43,100
93,Britannia Inds.,201709,30/09/2017,18.52,11.73,0,2.66,50.7,16.39,100
93,Britannia Inds.,201809,30/09/2018,17.6,13.01,0,2.29,50.66,16.45,100
93,Britannia Inds.,200103,31/03/2001,52.75,24.24,0,1.61,0.43,20.98,100
93,Britannia Inds.,200203,31/03/2002,4.5,26.33,0,1.97,45.34,21.86,100
93,Britannia Inds.,200303,31/03/2003,1.7,27.36,0,1.98,47,21.97,100
93,Britannia Inds.,200403,31/03/2004,1.25,27.45,0,1.73,48.48,21.08,100
93,Britannia Inds.,200503,31/03/2005,6.37,20.93,0,1.42,50.96,20.33,100
93,Britannia Inds.,200603,31/03/2006,12.94,16.4,0,0.99,50.96,18.72,100
93,Britannia Inds.,200703,31/03/2007,14.64,14.72,0,0.94,50.96,18.74,100
93,Britannia Inds.,200803,31/03/2008,11.63,18.15,0,1.09,50.96,18.18,100
93,Britannia Inds.,200903,31/03/2009,7.57,22.54,0,1.62,50.96,17.32,100
93,Britannia Inds.,201003,31/03/2010,8.59,18.91,0,1.93,50.96,19.62,100
93,Britannia Inds.,201103,31/03/2011,10.33,16.64,0,3.42,50.96,18.65,100
93,Britannia Inds.,201203,31/03/2012,13.64,16.24,0,1.85,50.96,17.31,100
93,Britannia Inds.,201303,31/03/2013,17.89,11.28,0,2.17,50.93,17.73,100
93,Britannia Inds.,201403,31/03/2014,20.11,8.4,0,3.25,50.76,17.49,100
93,Britannia Inds.,201503,31/03/2015,19.1,9.18,0.02,3.7,50.76,17.24,100
93,Britannia Inds.,201603,31/03/2016,6.51,20.76,0,0,50.74,22,100
93,Britannia Inds.,201703,31/03/2017,16.69,11.65,0,3.1,50.73,17.83,100
93,Britannia Inds.,201803,31/03/2018,18.29,12.61,0,2.36,50.7,16.05,100
93,Britannia Inds.,200112,31/12/2001,6.44,24.82,0,1.58,45.34,21.83,100
93,Britannia Inds.,200212,31/12/2002,1.81,26.97,0,2.13,46.97,22.13,100
93,Britannia Inds.,200312,31/12/2003,0.97,26.82,0,2.09,48.48,21.64,100
93,Britannia Inds.,200412,31/12/2004,2.26,24.11,0,1.74,50.96,20.94,100
93,Britannia Inds.,200512,31/12/2005,11.83,16.88,0,1.23,50.96,19.1,100
93,Britannia Inds.,200612,31/12/2006,12.47,16.6,0,0.87,50.96,19.1,100
93,Britannia Inds.,200712,31/12/2007,11.52,18.16,0,1.05,50.96,18.3,100
93,Britannia Inds.,200812,31/12/2008,7.51,22.47,0,1.34,50.96,17.72,100
93,Britannia Inds.,200912,31/12/2009,8.62,20.21,0,2,50.96,18.22,100
93,Britannia Inds.,201012,31/12/2010,9.87,17.14,0,3.42,50.96,18.62,100
93,Britannia Inds.,201112,31/12/2011,12.61,17.25,0,2,50.96,17.19,100
93,Britannia Inds.,201212,31/12/2012,15.71,13.03,0,2.42,50.93,17.92,100
93,Britannia Inds.,201312,31/12/2013,20.1,8.77,0,2.96,50.76,17.42,100
93,Britannia Inds.,201412,31/12/2014,19.46,9.24,0.02,3.3,50.76,17.23,100
93,Britannia Inds.,201512,31/12/2015,0,27.83,0,3.56,50.74,17.87,100
93,Britannia Inds.,201612,31/12/2016,18,11,0,2.9,50.73,17.37,100
93,Britannia Inds.,201712,31/12/2017,18.94,11.8,0,2.42,50.7,16.14,100
114,Cipla,199609,11/09/1996,3.14,2.97,0,9.86,40.42,43.61,100
114,Cipla,199709,09/09/1997,32.22,2.57,0,8.66,40.33,16.23,100
114,Cipla,200009,04/09/2000,12.31,6.81,2.41,3.12,41.2,34.15,100
114,Cipla,199809,19/09/1998,32.7,2.17,0,9.95,40.33,14.85,100
114,Cipla,200106,30/06/2001,16.18,10.69,0,2.33,40.2,30.61,100
114,Cipla,200206,30/06/2002,12.66,15.51,0,2.28,39.9,29.65,100
114,Cipla,200306,30/06/2003,12.18,16.16,0,2.28,39.94,29.44,100
114,Cipla,200406,30/06/2004,19.83,11.11,0,0.94,40.96,27.15,100
114,Cipla,200506,30/06/2005,20.77,10.46,0,1.47,40.95,26.36,100
114,Cipla,200606,30/06/2006,20.86,10.74,0,2.12,39.36,26.92,100
114,Cipla,200706,30/06/2007,20.31,12.55,0,2.04,39.36,25.75,100
114,Cipla,200806,30/06/2008,21.9,13.82,0,1.31,39.38,23.6,100
114,Cipla,200906,30/06/2009,19.14,17.09,0,2.66,39.38,21.73,100
114,Cipla,201006,30/06/2010,20.3,17.45,0,3.91,36.8,21.54,100
114,Cipla,201106,30/06/2011,18.37,19.08,0,4.79,36.8,20.97,100
114,Cipla,201206,30/06/2012,21.63,16.15,0,5.88,36.8,19.54,100
114,Cipla,201306,30/06/2013,27.68,10.81,0,5.3,36.8,19.42,100
114,Cipla,201406,30/06/2014,28.24,12.17,0,3.63,36.8,19.15,100
114,Cipla,201506,30/06/2015,29.91,10.23,0,4.55,36.79,18.52,100
114,Cipla,201606,30/06/2016,23.12,16.26,0,4.61,36.77,19.24,100
114,Cipla,201706,30/06/2017,26.86,14.76,0,3.12,36.73,18.53,100
114,Cipla,201806,30/06/2018,28.65,13.61,0,3.14,36.7,17.91,100
114,Cipla,200109,30/09/2001,17.35,10.29,0,2.28,40.23,29.85,100
114,Cipla,200209,30/09/2002,11.7,16.77,0,2.25,39.9,29.38,100
114,Cipla,200309,30/09/2003,13.22,16.15,0,1.06,41.13,28.44,100
114,Cipla,200409,30/09/2004,21.16,9.96,0,0.87,40.96,27.05,100
114,Cipla,200509,30/09/2005,21.76,10.19,0,1.36,40.94,25.75,100
114,Cipla,200609,30/09/2006,21.08,11.05,0,2.2,39.36,26.31,100
114,Cipla,200709,30/09/2007,18.09,13.35,0,2.15,39.38,27.03,100
114,Cipla,200809,30/09/2008,20.26,16.14,0,1.34,39.38,22.88,100
114,Cipla,200909,30/09/2009,20.51,16.91,0,3.49,38.12,20.96,100
114,Cipla,201009,30/09/2010,19.3,18.25,0,3.88,36.8,21.77,100
114,Cipla,201109,30/09/2011,17.06,19.86,0,5.34,36.8,20.94,100
114,Cipla,201209,30/09/2012,24.4,13.36,0,6.18,36.8,19.25,100
114,Cipla,201309,30/09/2013,28.25,10.93,0,5.11,36.8,18.91,100
114,Cipla,201409,30/09/2014,27.14,12.11,0,4.02,36.8,19.94,100
114,Cipla,201509,30/09/2015,28.35,11.74,0,4.55,36.79,18.57,100
114,Cipla,201609,30/09/2016,23.94,16.29,0,4.03,36.74,19,100
114,Cipla,201709,30/09/2017,27.31,14.62,0,3.15,36.72,18.2,100
114,Cipla,200103,31/03/2001,14.32,12.44,0,0,41.9,31.34,100
114,Cipla,200203,31/03/2002,14.42,13.66,0,2.28,39.9,29.75,100
114,Cipla,200303,31/03/2003,11.84,16.59,0,2.22,39.94,29.42,100
114,Cipla,200403,31/03/2004,19.23,12.1,0,0.78,40.96,26.93,100
114,Cipla,200503,31/03/2005,20.74,9.19,0,1.44,40.95,27.69,100
114,Cipla,200603,31/03/2006,21.38,9.74,0,1.71,40.94,26.23,100
114,Cipla,200703,31/03/2007,21.51,11.37,0,2.36,39.36,25.42,100
114,Cipla,200803,31/03/2008,22.51,13.05,0,1.14,39.38,23.93,100
114,Cipla,200903,31/03/2009,17.92,18.41,0,2.14,39.38,22.16,100
114,Cipla,201003,31/03/2010,20.96,16.64,0,3.94,36.8,21.67,100
114,Cipla,201103,31/03/2011,19.11,18.59,0,4.41,36.8,21.09,100
114,Cipla,201203,31/03/2012,19.48,17.2,0,6.23,36.8,20.29,100
114,Cipla,201303,31/03/2013,27.99,10.18,0,5.51,36.8,19.53,100
114,Cipla,201403,31/03/2014,27.89,11.43,0,4.69,36.8,19.2,100
114,Cipla,201503,31/03/2015,31.1,9.76,0,3.96,36.8,18.38,100
114,Cipla,201603,31/03/2016,25.13,14.49,0,4.51,36.78,19.09,100
114,Cipla,201703,31/03/2017,25.38,15.53,0,3.68,36.73,18.69,100
114,Cipla,201803,31/03/2018,28.71,13.74,0,2.97,36.7,17.88,100
114,Cipla,200112,31/12/2001,16.85,11.24,0,2.17,38.83,30.91,100
114,Cipla,200212,31/12/2002,11.96,16.46,0,2.3,39.9,29.38,100
114,Cipla,200312,31/12/2003,18.23,12.34,0,1.02,40.96,27.45,100
114,Cipla,200412,31/12/2004,21.01,9.37,0,1.46,40.95,27.22,100
114,Cipla,200512,31/12/2005,22.24,10.58,0,1.19,40.94,25.04,100
114,Cipla,200612,31/12/2006,21.12,11.46,0,2.32,39.36,25.76,100
114,Cipla,200712,31/12/2007,20.85,13.45,0,1.47,39.38,24.86,100
114,Cipla,200812,31/12/2008,17.93,18.09,0,2.04,39.38,22.57,100
114,Cipla,200912,31/12/2009,21.56,16.67,0,3.31,36.8,21.67,100
114,Cipla,201012,31/12/2010,19.34,18.66,0,4.14,36.8,21.07,100
114,Cipla,201112,31/12/2011,16.48,20.42,0,5.66,36.8,20.64,100
114,Cipla,201212,31/12/2012,26.16,11.83,0,5.97,36.8,19.25,100
114,Cipla,201312,31/12/2013,28.37,10.61,0,5.14,36.8,19.09,100
114,Cipla,201412,31/12/2014,29.09,11.39,0,4.23,36.8,18.5,100
114,Cipla,201512,31/12/2015,28.21,12.18,0,4.29,36.79,18.54,100
114,Cipla,201612,31/12/2016,24.35,16.18,0,3.9,36.73,18.84,100
114,Cipla,201712,31/12/2017,28.31,13.95,0,3.15,36.71,17.89,100
118,Colgate-Palm.,200008,10/08/2000,52.62,5.54,2.44,1.26,0,38.14,100
118,Colgate-Palm.,199609,18/09/1996,51.67,3.85,0.95,0.89,0.02,42.63,100
118,Colgate-Palm.,199709,23/09/1997,52.99,3.65,1.07,1.07,0.02,41.21,100
118,Colgate-Palm.,200106,30/06/2001,3.44,7.11,0,1.04,51,37.41,100
118,Colgate-Palm.,200206,30/06/2002,3,7.95,0,1.02,51,37.03,100
118,Colgate-Palm.,200306,30/06/2003,3.32,9.23,0,1.1,51,35.35,100
118,Colgate-Palm.,200406,30/06/2004,2.62,10.94,0,1.39,51,34.06,100
118,Colgate-Palm.,200506,30/06/2005,5.08,13.25,0,1.91,51,28.76,100
118,Colgate-Palm.,200606,30/06/2006,10.19,11.62,0,1.39,51,25.8,100
118,Colgate-Palm.,200706,30/06/2007,12.1,9.86,0,2.14,51,24.9,100
118,Colgate-Palm.,200806,30/06/2008,8.15,12.67,0,4.7,51,23.48,100
118,Colgate-Palm.,200906,30/06/2009,12.43,9.36,0,5.12,51,22.09,100
118,Colgate-Palm.,201006,30/06/2010,16.32,7.68,0,3.37,51,21.64,100
118,Colgate-Palm.,201106,30/06/2011,19.19,7.45,0,1.24,51,21.12,100
118,Colgate-Palm.,201206,30/06/2012,21.16,5.98,0.02,1.22,51,20.63,100
118,Colgate-Palm.,201306,30/06/2013,21.62,5.58,0.05,1.16,51,20.59,100
118,Colgate-Palm.,201406,30/06/2014,21,6.51,0.14,1.05,51,20.3,100
118,Colgate-Palm.,201506,30/06/2015,21.08,5,0.11,2.22,51,20.59,100
118,Colgate-Palm.,201606,30/06/2016,16.86,8.3,0,1.72,51,22.13,100
118,Colgate-Palm.,201706,30/06/2017,16.5,10.27,0,1.45,51,20.78,100
118,Colgate-Palm.,201806,30/06/2018,12.02,15.32,0.2,1.22,51,20.24,100
118,Colgate-Palm.,200109,30/09/2001,4.08,6.71,0,0.84,51,37.38,100
118,Colgate-Palm.,200209,30/09/2002,3.49,7.8,0,0.98,51,36.74,100
118,Colgate-Palm.,200309,30/09/2003,3.18,9.4,0,1.26,51,35.17,100
118,Colgate-Palm.,200409,30/09/2004,3.45,11.75,0,1.3,51,32.5,100
118,Colgate-Palm.,200509,30/09/2005,5.41,13.67,0,1.98,51,27.94,100
118,Colgate-Palm.,200609,30/09/2006,10.83,10.72,0,1.58,51,25.87,100
118,Colgate-Palm.,200709,30/09/2007,11.19,11.21,0,2.38,51,24.21,100
118,Colgate-Palm.,200809,30/09/2008,8.44,12.44,0,4.87,51,23.25,100
118,Colgate-Palm.,200909,30/09/2009,14.87,7.59,0,4.54,51,22,100
118,Colgate-Palm.,201009,30/09/2010,16.51,7.79,0,3.25,51,21.46,100
118,Colgate-Palm.,201109,30/09/2011,19.64,7.3,0,1.09,51,20.97,100
118,Colgate-Palm.,201209,30/09/2012,21.14,5.99,0.02,1.15,51,20.7,100
118,Colgate-Palm.,201309,30/09/2013,20.14,6.59,0.08,1.5,51,20.7,100
118,Colgate-Palm.,201409,30/09/2014,18.93,7.74,0.11,1.7,51,20.52,100
118,Colgate-Palm.,201509,30/09/2015,18.13,5.82,0.11,2.76,51,22.18,100
118,Colgate-Palm.,201609,30/09/2016,16.75,8.49,0,1.75,51,22.01,100
118,Colgate-Palm.,201709,30/09/2017,15.11,11.44,0,1.7,51,20.75,100
118,Colgate-Palm.,201809,30/09/2018,13.8,13.11,0.2,1.63,51,20.27,100
118,Colgate-Palm.,200103,31/03/2001,3.12,6.82,0,1.18,51,37.89,100
118,Colgate-Palm.,200203,31/03/2002,3.4,7.73,0,0.99,51,36.88,100
118,Colgate-Palm.,200303,31/03/2003,2.7,9.45,0,1.01,51,35.85,100
118,Colgate-Palm.,200403,31/03/2004,2.72,10.78,0,1.5,51,34.01,100
118,Colgate-Palm.,200503,31/03/2005,4.73,12.69,0,1.65,51,29.94,100
118,Colgate-Palm.,200603,31/03/2006,10.29,10.59,0,1.74,51,26.38,100
118,Colgate-Palm.,200703,31/03/2007,12.14,9.92,0,1.89,51,25.06,100
118,Colgate-Palm.,200803,31/03/2008,8.09,12.96,0,4.24,51,23.71,100
118,Colgate-Palm.,200903,31/03/2009,10.34,10.78,0,5.48,51,22.4,100
118,Colgate-Palm.,201003,31/03/2010,15.83,7.39,0,4.05,51,21.72,100
118,Colgate-Palm.,201103,31/03/2011,19.01,7.19,0,1.41,51,21.39,100
118,Colgate-Palm.,201203,31/03/2012,20.47,6.61,0,1.24,51,20.68,100
118,Colgate-Palm.,201303,31/03/2013,21.88,5.19,0.05,1.16,51,20.73,100
118,Colgate-Palm.,201403,31/03/2014,20.3,6.84,0.14,1.21,51,20.51,100
118,Colgate-Palm.,201503,31/03/2015,21.23,4.83,0.11,2.32,51,20.51,100
118,Colgate-Palm.,201603,31/03/2016,6.56,18.2,0.11,1.91,51,22.22,100
118,Colgate-Palm.,201703,31/03/2017,16.81,9.05,0,1.68,51,21.46,100
118,Colgate-Palm.,201803,31/03/2018,13.19,13.99,0.2,1.29,51,20.33,100
118,Colgate-Palm.,200112,31/12/2001,3.78,7.76,0,0.88,51,36.58,100
118,Colgate-Palm.,200212,31/12/2002,2.79,8.77,0,1.02,51,36.42,100
118,Colgate-Palm.,200312,31/12/2003,2.98,9.78,0,1.8,51,34.44,100
118,Colgate-Palm.,200412,31/12/2004,4.28,12.12,0,1.6,51,31.01,100
118,Colgate-Palm.,200512,31/12/2005,7.43,12.63,0,1.73,51,27.21,100
118,Colgate-Palm.,200612,31/12/2006,11.67,10.56,0,1.63,51,25.15,100
118,Colgate-Palm.,200712,31/12/2007,8.41,12.83,0,3.5,51,24.26,100
118,Colgate-Palm.,200812,31/12/2008,9.37,11.52,0,5.31,51,22.8,100
118,Colgate-Palm.,200912,31/12/2009,15.99,7,0,4.16,51,21.85,100
118,Colgate-Palm.,201012,31/12/2010,17.66,7.03,0,2.8,51,21.51,100
118,Colgate-Palm.,201112,31/12/2011,19.96,7.26,0,0.99,51,20.79,100
118,Colgate-Palm.,201212,31/12/2012,21.83,5.35,0.05,1.17,51,20.61,100
118,Colgate-Palm.,201312,31/12/2013,20.35,6.45,0.09,1.45,51,20.65,100
118,Colgate-Palm.,201412,31/12/2014,20.92,6.08,0.11,1.33,51,20.55,100
118,Colgate-Palm.,201512,31/12/2015,18.83,6.01,0.11,2.15,51,21.89,100
118,Colgate-Palm.,201612,31/12/2016,17,8.82,0,1.65,51,21.52,100
118,Colgate-Palm.,201712,31/12/2017,14.44,12.62,0.07,1.47,51,20.41,100
151,Eicher Motors,200008,04/08/2000,9.44,7.01,1.6,52.42,0.02,29.51,100
151,Eicher Motors,200107,18/07/2001,9.59,6.37,1.6,51.72,0.02,30.71,100
151,Eicher Motors,199608,24/08/1996,12,10.93,1.6,46.96,0.08,28.43,100
151,Eicher Motors,200106,30/06/2001,2.1,8.07,0,3.77,55.62,30.44,100
151,Eicher Motors,200206,30/06/2002,2.46,6.83,0,3.36,55.62,31.73,100
151,Eicher Motors,200306,30/06/2003,4.25,14.08,0,3.89,55.63,22.16,100
151,Eicher Motors,200406,30/06/2004,8.35,16.48,0,2.16,55.63,17.39,100
151,Eicher Motors,200506,30/06/2005,10.33,14.3,0,1.33,61.76,12.28,100
151,Eicher Motors,200606,30/06/2006,18.22,6.03,0.03,0.99,62.16,12.57,100
151,Eicher Motors,200706,30/06/2007,9.22,11.72,0,2.63,61.76,14.67,100
151,Eicher Motors,200806,30/06/2008,11.77,8.12,0,2.61,61.76,15.74,100
151,Eicher Motors,200906,30/06/2009,11.09,6.73,0,10.92,55.92,15.35,100
151,Eicher Motors,201006,30/06/2010,19.46,10.51,0,1.43,55.68,12.93,100
151,Eicher Motors,201106,30/06/2011,15.08,16.52,0,2.05,55.26,11.09,100
151,Eicher Motors,201206,30/06/2012,16.27,16.26,0,1.01,55.2,11.26,100
151,Eicher Motors,201306,30/06/2013,24.38,8.89,0,0.83,55.18,10.73,100
151,Eicher Motors,201406,30/06/2014,28.3,4.91,0,1.21,55.01,10.57,100
151,Eicher Motors,201506,30/06/2015,27.5,4.61,0,1.65,54.91,11.34,100
151,Eicher Motors,201606,30/06/2016,33.58,3.84,0,1.81,50.67,10.1,100
151,Eicher Motors,201706,30/06/2017,32.89,4.32,0.03,2,50.56,10.22,100
151,Eicher Motors,201806,30/06/2018,31.77,5.81,0.03,1.97,50.47,9.94,100
151,Eicher Motors,199708,30/08/1997,12.51,10.68,1.6,47.55,0.08,27.57,100
151,Eicher Motors,200109,30/09/2001,1.87,6.29,0,3.25,55.62,32.97,100
151,Eicher Motors,200209,30/09/2002,2.26,7.36,0,4.86,55.63,29.9,100
151,Eicher Motors,200309,30/09/2003,6.57,14.44,0,2.79,55.63,20.58,100
151,Eicher Motors,200409,30/09/2004,7.09,14.92,0,1.58,61.76,14.65,100
151,Eicher Motors,200509,30/09/2005,15.41,10.1,0,1.97,61.76,10.76,100
151,Eicher Motors,200609,30/09/2006,17.9,6.08,0.03,1.68,61.76,12.55,100
151,Eicher Motors,200709,30/09/2007,9.35,10.61,0,3.39,61.76,14.88,100
151,Eicher Motors,200809,30/09/2008,11.94,8.6,0,10.53,53.66,15.27,100
151,Eicher Motors,200909,30/09/2009,11.52,8.13,0,10.68,55.92,13.75,100
151,Eicher Motors,201009,30/09/2010,19.53,10.84,0,1.07,55.59,12.97,100
151,Eicher Motors,201109,30/09/2011,14.4,17.36,0,1.99,55.23,11.03,100
151,Eicher Motors,201209,30/09/2012,17.51,15.34,0,0.83,55.2,11.12,100
151,Eicher Motors,201309,30/09/2013,27.52,6.02,0,0.76,55.18,10.52,100
151,Eicher Motors,201409,30/09/2014,28.45,4.43,0,1.29,54.99,10.84,100
151,Eicher Motors,201509,30/09/2015,28.27,4.27,0,2.28,54.91,10.28,100
151,Eicher Motors,201609,30/09/2016,34.42,3.49,0,1.97,50.6,9.53,100
151,Eicher Motors,201709,30/09/2017,33.11,4.49,0.03,2.11,50.56,9.71,100
151,Eicher Motors,201809,30/09/2018,31.46,5.64,0.04,0,49.35,13.52,100
151,Eicher Motors,200203,31/03/2002,2.94,7.47,0,3.43,55.62,30.54,100
151,Eicher Motors,200303,31/03/2003,2.83,12.64,0,3.28,55.63,25.63,100
151,Eicher Motors,200403,31/03/2004,8.06,14.33,0,4.23,55.63,17.75,100
151,Eicher Motors,200503,31/03/2005,8.99,15.18,0,1.31,61.76,12.77,100
151,Eicher Motors,200603,31/03/2006,19.21,5.53,0,1.14,62.16,11.96,100
151,Eicher Motors,200703,31/03/2007,16.13,7.45,0,1.61,61.76,13.05,100
151,Eicher Motors,200803,31/03/2008,10.86,9.11,0,2.7,61.76,15.57,100
151,Eicher Motors,200903,31/03/2009,0.06,0.03,0,0.62,53.66,45.63,100
151,Eicher Motors,201003,31/03/2010,11.55,9.62,0,10.04,55.83,12.96,100
151,Eicher Motors,201103,31/03/2011,14.37,16.6,0,2.33,55.28,11.42,100
151,Eicher Motors,201203,31/03/2012,15.5,17.9,0,0.75,55.21,10.64,100
151,Eicher Motors,201303,31/03/2013,21.31,11.83,0,0.74,55.19,10.93,100
151,Eicher Motors,201403,31/03/2014,28.02,5.31,0,1.1,55.09,10.49,100
151,Eicher Motors,201503,31/03/2015,25.78,6.07,0,1.84,54.98,11.33,100
151,Eicher Motors,201603,31/03/2016,30.07,3.18,0,1.69,54.87,10.2,100
151,Eicher Motors,201703,31/03/2017,33.5,4.03,0,2.09,50.58,9.8,100
151,Eicher Motors,201803,31/03/2018,31.63,5.9,0.03,2.09,50.49,9.86,100
151,Eicher Motors,200112,31/12/2001,2.1,8.19,0,2.98,55.62,31.1,100
151,Eicher Motors,200212,31/12/2002,2.93,5.16,1.6,3.46,55.63,31.23,100
151,Eicher Motors,200312,31/12/2003,7.09,15.68,0,4.42,55.63,17.18,100
151,Eicher Motors,200412,31/12/2004,8.89,15.58,0,1.31,61.76,12.46,100
151,Eicher Motors,200512,31/12/2005,18.54,5.95,0,1.62,61.76,12.12,100
151,Eicher Motors,200612,31/12/2006,16.88,8.23,0.02,1.02,61.76,12.09,100
151,Eicher Motors,200712,31/12/2007,7.86,11.13,0,4.01,61.76,15.24,100
151,Eicher Motors,200812,31/12/2008,12.05,9.17,0,9.89,53.66,15.23,100
151,Eicher Motors,200912,31/12/2009,11.76,8.92,0,10.45,55.91,12.97,100
151,Eicher Motors,201012,31/12/2010,18.18,12.66,0,2.39,55.32,11.45,100
151,Eicher Motors,201112,31/12/2011,14.61,18.42,0,0.78,55.21,10.97,100
151,Eicher Motors,201212,31/12/2012,19.11,13.7,0,0.87,55.19,11.13,100
151,Eicher Motors,201312,31/12/2013,28.36,5.14,0,0.91,55.12,10.47,100
151,Eicher Motors,201412,31/12/2014,27.86,4.7,0,1.34,54.98,11.11,100
151,Eicher Motors,201512,31/12/2015,26.61,4.88,0,0,54.88,13.63,100
151,Eicher Motors,201612,31/12/2016,33.68,3.84,0,2.07,50.59,9.83,100
151,Eicher Motors,201712,31/12/2017,32.93,4.86,0.66,1.8,50.53,9.23,100
218,Ambuja Cem.,199810,05/10/1998,36.02,20.05,0.02,24.69,2.02,17.21,100
218,Ambuja Cem.,199710,13/10/1997,34.78,18.28,0,25.77,1.92,19.26,100
218,Ambuja Cem.,201608,17/08/2016,21.5,10.89,0.04,1.43,61.14,5.01,100
218,Ambuja Cem.,199509,25/09/1995,18.83,25,0,29.96,2.29,23.93,100
218,Ambuja Cem.,200106,30/06/2001,25.87,22.8,0,3.81,29.96,17.56,100
218,Ambuja Cem.,200206,30/06/2002,35.35,19.04,0,2.95,26.94,15.72,100
218,Ambuja Cem.,200306,30/06/2003,29.41,24.78,0,3.58,27.5,14.74,100
218,Ambuja Cem.,200406,30/06/2004,36.37,24.33,0,2.71,23.76,12.83,100
218,Ambuja Cem.,200506,30/06/2005,43.04,17.76,0,2.6,23.58,13.03,100
218,Ambuja Cem.,200606,30/06/2006,40.78,18.32,0,2.74,23.96,14.21,100
218,Ambuja Cem.,200706,30/06/2007,32.26,17.3,0,1.82,37.09,11.54,100
218,Ambuja Cem.,200806,30/06/2008,26.33,15.8,0,1.27,46.47,10.13,100
218,Ambuja Cem.,200906,30/06/2009,25.8,16.77,0,1.59,46.46,9.39,100
218,Ambuja Cem.,201006,30/06/2010,27.6,16.28,0,1.16,46.4,8.57,100
218,Ambuja Cem.,201106,30/06/2011,26.65,14.64,0,0.58,50.39,7.75,100
218,Ambuja Cem.,201206,30/06/2012,29.92,12.41,0,0.51,50.17,6.99,100
218,Ambuja Cem.,201306,30/06/2013,31.95,10.23,0,0.41,50.55,6.86,100
218,Ambuja Cem.,201406,30/06/2014,33.56,9.15,0,0.42,50.43,6.44,100
218,Ambuja Cem.,201506,30/06/2015,32.54,10.3,0,0.4,50.28,6.48,100
218,Ambuja Cem.,201606,30/06/2016,26.77,14.29,0.05,2.08,50.28,6.54,100
218,Ambuja Cem.,201706,30/06/2017,18.16,11.48,0.04,1.59,63.11,5.63,100
218,Ambuja Cem.,201806,30/06/2018,17.71,12.7,0,0.88,63.11,5.61,100
218,Ambuja Cem.,200109,30/09/2001,32,21.65,0,2.97,28.41,14.97,100
218,Ambuja Cem.,200209,30/09/2002,33.25,20.15,0,3.18,27.48,15.95,100
